TITLE = "INITIAL NODES, ELEMENTS "
VARIABLES = "X", "Y", "Z", "INDEX"
ZONE I=11, J=31, K=5, F=POINT
 6.815092795319e+000 -1.155042267753e+000  5.578672276249e+000  8.000000000000e+000 
 7.000000000000e+000 -1.427054225858e-011  5.986611836739e+000  0.000000000000e+000 
 
-1.122225343734e+000 -3.258795786968e-012  7.377166779696e+000  0.000000000000e+000 
-5.904271059521e-001 -1.145419033278e+000  6.925262012428e+000  9.000000000000e+000 
 2.696487449126e-001 -2.122962851957e+000  6.454134328215e+000  8.000000000000e+000 
 1.168227134722e+000 -2.958047856461e+000  5.893302946410e+000  7.000000000000e+000 
 2.307630343845e+000 -2.696761143472e+000  5.006611214726e+000  7.000000000000e+000 
 3.532041312359e+000 -2.185871124809e+000  4.107547668080e+000  7.000000000000e+000 
 4.542085749762e+000 -2.696761143464e+000  4.681414208935e+000  7.000000000000e+000 
 5.467122427012e+000 -2.958047857020e+000  5.267652564864e+000  7.000000000000e+000 
 6.278782194408e+000 -2.194733842241e+000  5.692624225061e+000  8.000000000000e+000 
 6.810095480618e+000 -1.170140896193e+000  6.086635986971e+000  8.000000000000e+000 
 7.000000000000e+000 -1.455862901080e-012  6.457637041154e+000  0.000000000000e+000 
 
-1.374750312486e+000 -3.556402797620e-012  7.797424345179e+000  0.000000000000e+000 
-8.593564126937e-001 -1.173175294109e+000  7.351218062748e+000  9.000000000000e+000 
 1.329359709882e-001 -2.047337997577e+000  6.907826436484e+000  9.000000000000e+000 
 1.073674813620e+000 -2.955245533706e+000  6.391798583608e+000  8.000000000000e+000 
 2.190564315090e+000 -3.468262213291e+000  5.744514570915e+000  7.000000000000e+000 
 3.424858046845e+000 -2.914494833078e+000  4.844012711825e+000  7.000000000000e+000 
 4.444785247386e+000 -3.468262213305e+000  5.416440940252e+000  7.000000000000e+000 
 5.444732146545e+000 -3.014983253615e+000  5.849757922371e+000  8.000000000000e+000 
 6.257199176887e+000 -2.223729531265e+000  6.239012913501e+000  8.000000000000e+000 
 6.803193709581e+000 -1.190644293294e+000  6.594820783544e+000  8.000000000000e+000 
 7.000000000000e+000 -2.241538657229e-010  6.928662245568e+000  0.000000000000e+000 
 
-1.627275281237e+000 -3.861321337598e-012  8.217681910661e+000  0.000000000000e+000 
-1.123723430844e+000 -1.204013516478e+000  7.776090060015e+000  9.000000000000e+000 
-1.925106279625e-001 -2.141898331966e+000  7.382410832151e+000  9.000000000000e+000 
 9.539326351877e-001 -2.861113056096e+000  6.898447499820e+000  8.000000000000e+000 
 2.093771980982e+000 -3.497858482863e+000  6.316238663383e+000  8.000000000000e+000 
 3.317674781607e+000 -3.643118541346e+000  5.580477755529e+000  7.000000000000e+000 
 4.395033805325e+000 -3.534246873833e+000  6.038886416163e+000  8.000000000000e+000 
 5.393540544705e+000 -3.050752036413e+000  6.436412871428e+000  8.000000000000e+000 
 6.227477498814e+000 -2.262714187417e+000  6.786291423293e+000  8.000000000000e+000 
 6.794585774052e+000 -1.215676876392e+000  7.103128401542e+000  8.000000000000e+000 
 7.000000000000e+000 -1.580327826640e-012  7.399687449983e+000  0.000000000000e+000 
 
-1.879800249989e+000 -4.162361391518e-012  8.637939476143e+000  0.000000000000e+000 
-1.384541113502e+000 -1.238133659636e+000  8.200189009353e+000  9.000000000000e+000 
-5.024440473369e-001 -2.234092970473e+000  7.853059040867e+000  9.000000000000e+000 
 7.824990576111e-001 -2.762653697506e+000  7.413525501763e+000  9.000000000000e+000 
 1.953970586808e+000 -3.446477160641e+000  6.897360729347e+000  8.000000000000e+000 
 3.231377755461e+000 -3.699363592235e+000  6.246877696022e+000  8.000000000000e+000 
 4.301961769859e+000 -3.561751340526e+000  6.668398107645e+000  8.000000000000e+000 
 5.323426297078e+000 -3.097700117877e+000  7.025006399318e+000  8.000000000000e+000 
 6.190362889328e+000 -2.309935576590e+000  7.334015382221e+000  8.000000000000e+000 
 6.784289372956e+000 -1.244880542665e+000  7.611493372334e+000  8.000000000000e+000 
 7.000000000000e+000 -1.465968081235e-012  7.870712654398e+000  0.000000000000e+000 
 
-2.132325218740e+000 -4.468021700370e-012  9.058197041625e+000  0.000000000000e+000 
-1.642458535679e+000 -1.275787572852e+000  8.623727673981e+000  9.000000000000e+000 
-7.996675804628e-001 -2.327402736943e+000  8.320871543493e+000  9.000000000000e+000 
 4.327069122603e-001 -2.961595290717e+000  7.942599898533e+000  9.000000000000e+000 
 1.770946978610e+000 -3.369272452293e+000  7.484555097798e+000  8.000000000000e+000 
 3.088494939008e+000 -3.693949865547e+000  6.923196885706e+000  8.000000000000e+000 
 4.175483232036e+000 -3.594931029995e+000  7.301131422641e+000  8.000000000000e+000 
 5.235941291395e+000 -3.153114542206e+000  7.614421025155e+000  8.000000000000e+000 
 6.145826952734e+000 -2.364586423689e+000  7.881880339063e+000  8.000000000000e+000 
 6.772226887884e+000 -1.278139444292e+000  8.119864099724e+000  8.000000000000e+000 
 7.000000000000e+000 -1.508667339640e-012  8.341737858812e+000  0.000000000000e+000 
 
-2.384850187491e+000 -4.775311103810e-012  9.478454607107e+000  0.000000000000e+000 
-1.897893050017e+000 -1.317282110853e+000  9.046858484091e+000  9.000000000000e+000 
-1.086009141199e+000 -2.424344050022e+000  8.786637526388e+000  9.000000000000e+000 
 1.056971925026e-001 -3.149951696735e+000  8.466375192731e+000  9.000000000000e+000 
 1.535411528956e+000 -3.331343988324e+000  8.075489995933e+000  9.000000000000e+000 
 2.896565813192e+000 -3.677939757108e+000  7.604135401796e+000  8.000000000000e+000 
 4.018264107521e+000 -3.629613846106e+000  7.934890614265e+000  8.000000000000e+000 
 5.130840885516e+000 -3.215279404954e+000  8.203867839835e+000  8.000000000000e+000 
 6.093411526782e+000 -2.426283586483e+000  8.429638711723e+000  8.000000000000e+000 
 6.758246459337e+000 -1.315496646323e+000  8.628195224749e+000  8.000000000000e+000 
 7.000000000000e+000 -1.467762843203e-012  8.812763063227e+000  0.000000000000e+000 
 
-2.637375156243e+000 -5.086020146688e-012  9.898712172589e+000  0.000000000000e+000 
-2.151095300700e+000 -1.363008418510e+000  9.469695203642e+000  9.000000000000e+000 
-1.362586464256e+000 -2.526957949492e+000  9.250945139958e+000  9.000000000000e+000 
-1.998085301762e-001 -3.335590746964e+000  8.986325086003e+000  9.000000000000e+000 
 1.206714005481e+000 -3.650427359352e+000  8.668768853100e+000  9.000000000000e+000 
 2.660282599368e+000 -3.644277932229e+000  8.285973237322e+000  8.000000000000e+000 
 3.829862644078e+000 -3.661863675563e+000  8.568086789135e+000  8.000000000000e+000 
 5.006837517824e+000 -3.282789315163e+000  8.792685447123e+000  8.000000000000e+000 
 6.032293935143e+000 -2.494908786305e+000  8.977064896318e+000  8.000000000000e+000 
 6.742119135135e+000 -1.357135166273e+000  9.136443332771e+000  8.000000000000e+000 
 7.000000000000e+000 -8.753784730640e-012  9.283788267642e+000  0.000000000000e+000 
 
-2.889900124994e+000 -5.394362587979e-012  1.031896973807e+001  0.000000000000e+000 
-2.402176133575e+000 -1.413497827338e+000  9.892326512629e+000  9.000000000000e+000 
-1.629908692578e+000 -2.637165373069e+000  9.714251437893e+000  9.000000000000e+000 
-4.842714405949e-001 -3.524491032611e+000  9.503653992188e+000  9.000000000000e+000 
 9.103797614397e-001 -3.952965606758e+000  9.257086676295e+000  9.000000000000e+000 
 2.389232898415e+000 -3.831783801368e+000  8.965830311631e+000  9.000000000000e+000 
 3.608000279718e+000 -3.687158231985e+000  9.199362497956e+000  8.000000000000e+000 
 4.861670893775e+000 -3.354278464817e+000  9.380250914951e+000  8.000000000000e+000 
 5.961226350587e+000 -2.570578594586e+000  9.523933771236e+000  8.000000000000e+000 
 6.723515995942e+000 -1.403402374776e+000  9.644563719298e+000  8.000000000000e+000 
 7.000000000000e+000 -7.336808029307e-012  9.754813472056e+000  0.000000000000e+000 
 
-3.142425093746e+000 -5.708067907607e-012  1.073922730355e+001  0.000000000000e+000 
-2.651097483222e+000 -1.469538211092e+000  1.031482541371e+001  9.000000000000e+000 
-1.887827424241e+000 -2.757141899520e+000  1.017693214780e+001  9.000000000000e+000 
-7.468955249358e-001 -3.721879475466e+000  1.001938480931e+001  9.000000000000e+000 
 6.506930282125e-001 -4.250902350029e+000  9.842386484230e+000  9.000000000000e+000 
 2.151084562723e+000 -4.268656123631e+000  9.641913550626e+000  9.000000000000e+000 
 3.474891364577e+000 -4.062383624747e+000  9.826712973143e+000  9.000000000000e+000 
 4.691752043084e+000 -3.428268695795e+000  9.965916394045e+000  8.000000000000e+000 
 5.878318903070e+000 -2.653727874909e+000  1.007000106812e+001  8.000000000000e+000 
 6.701950482928e+000 -1.454899622554e+000  1.015250700593e+001  8.000000000000e+000 
 7.000000000000e+000 -7.549908048964e-012  1.022583867647e+001  0.000000000000e+000 
 
-3.394950062497e+000 -6.023262908985e-012  1.115948486904e+001  0.000000000000e+000 
-2.897588864827e+000 -1.532489451733e+000  1.073725712022e+001  9.000000000000e+000 
-2.135164238011e+000 -2.890029798758e+000  1.063932542485e+001  9.000000000000e+000 
-9.845556850147e-001 -3.933540779758e+000  1.053446503184e+001  9.000000000000e+000 
 4.351456564776e-001 -4.554489034013e+000  1.042664058364e+001  9.000000000000e+000 
 1.975444616977e+000 -4.685378876798e+000  1.031691005445e+001  9.000000000000e+000 
 3.417602574600e+000 -4.488637734808e+000  1.045429820942e+001  9.000000000000e+000 
 4.742366011003e+000 -3.828403645022e+000  1.054959275566e+001  9.000000000000e+000 
 5.805170395132e+000 -2.766458263191e+000  1.061489858691e+001  9.000000000000e+000 
 6.676618712055e+000 -1.512761076113e+000  1.066021401151e+001  8.000000000000e+000 
 7.000000000000e+000 -7.339161170205e-012  1.069686388089e+001  0.000000000000e+000 
 
-3.647475031249e+000 -6.337510060130e-012  1.157974243452e+001  0.000000000000e+000 
-3.140567423010e+000 -1.606108246089e+000  1.115969053493e+001  9.000000000000e+000 
-2.367155999137e+000 -3.043587833322e+000  1.110180656719e+001  9.000000000000e+000 
-1.185508345149e+000 -4.170741639381e+000  1.105000592810e+001  9.000000000000e+000 
 2.868311531558e-001 -4.877205180822e+000  1.101236061892e+001  9.000000000000e+000 
 1.903534956267e+000 -5.095413276184e+000  1.099558395098e+001  9.000000000000e+000 
 3.455959676422e+000 -4.877205180819e+000  1.108578193607e+001  9.000000000000e+000 
 4.874733272262e+000 -4.170741639374e+000  1.113728217108e+001  9.000000000000e+000 
 6.011055931858e+000 -3.043587833315e+000  1.116091237708e+001  9.000000000000e+000 
 6.745617360535e+000 -1.606108246080e+000  1.116768341940e+001  9.000000000000e+000 
 7.000000000020e+000 -1.056187161575e-011  1.116788908530e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.783995885331e-012  1.200000000000e+001  0.000000000000e+000 
-3.380794810401e+000 -1.683752522080e+000  1.157984526743e+001  9.000000000000e+000 
-2.589282854886e+000 -3.196980212252e+000  1.155090321673e+001  9.000000000000e+000 
-1.367978883661e+000 -4.391083563071e+000  1.152500218358e+001  9.000000000000e+000 
 1.626482786920e-001 -5.149215695325e+000  1.150617795804e+001  9.000000000000e+000 
 1.851767478136e+000 -5.397984298652e+000  1.149779197549e+001  9.000000000000e+000 
 3.508747136101e+000 -5.149215695321e+000  1.154289331945e+001  9.000000000000e+000 
 5.012591347220e+000 -4.391083563065e+000  1.156864186600e+001  9.000000000000e+000 
 6.211232821247e+000 -3.196980212243e+000  1.158045625540e+001  9.000000000000e+000 
 6.983319779164e+000 -1.683752522071e+000  1.158384170973e+001  9.000000000000e+000 
 7.249999997344e+000 -1.720428435722e-004  1.158394454275e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.782064668798e-012  1.250000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.200000000000e+001  9.000000000000e+000 
-2.811396867934e+000 -3.350375938072e+000  1.200000000000e+001  9.000000000000e+000 
-1.550375938063e+000 -4.611396867940e+000  1.200000000000e+001  9.000000000000e+000 
 3.860313206756e-002 -5.421022142884e+000  1.200000000000e+001  9.000000000000e+000 
 1.800000000005e+000 -5.700000000000e+000  1.200000000000e+001  9.000000000000e+000 
 3.561396867941e+000 -5.421022142881e+000  1.200000000000e+001  9.000000000000e+000 
 5.150375938070e+000 -4.611396867935e+000  1.200000000000e+001  9.000000000000e+000 
 6.411396867939e+000 -3.350375938065e+000  1.200000000000e+001  9.000000000000e+000 
 7.221022142883e+000 -1.761396867935e+000  1.200000000000e+001  9.000000000000e+000 
 7.500000000000e+000 -1.130621097703e-011  1.200000000000e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.784315957374e-012  1.300000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.257142857143e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.261538461538e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.266666666667e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.272727272727e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.280000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.272727272727e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.266666666667e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.261538461538e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.257142857143e+001  1.000000000000e+001 
 7.500000000000e+000 -1.131099357410e-011  1.253333333333e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.784055218017e-012  1.350000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.314285714286e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.323076923077e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.333333333333e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.345454545455e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.360000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.345454545455e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.333333333333e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.323076923077e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.314285714286e+001  1.000000000000e+001 
 7.500000000000e+000 -1.131579545174e-011  1.306666666667e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.781282457395e-012  1.400000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.371428571429e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.384615384615e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.400000000000e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.418181818182e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.440000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.418181818182e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.400000000000e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.384615384615e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.371428571429e+001  1.000000000000e+001 
 7.500000000000e+000 -1.131049138262e-011  1.360000000000e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.781060298676e-012  1.450000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.428571428571e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.446153846154e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.466666666667e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.490909090909e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.520000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.490909090909e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.466666666667e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.446153846154e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.428571428571e+001  1.000000000000e+001 
 7.500000000000e+000 -1.131026922390e-011  1.413333333333e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.780857439049e-012  1.500000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.485714285714e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.507692307692e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.533333333333e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.563636363636e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.600000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.563636363636e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.533333333333e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.507692307692e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.485714285714e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130500374728e-011  1.466666666667e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.783205192203e-012  1.550000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.542857142857e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.569230769231e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.600000000000e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.636363636364e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.680000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.636363636364e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.600000000000e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.569230769231e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.542857142857e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130988280893e-011  1.520000000000e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.780509637351e-012  1.600000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.600000000000e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.630769230769e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.666666666667e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.709090909091e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.760000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.709090909091e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.666666666667e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.630769230769e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.600000000000e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130971856258e-011  1.573333333333e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.782896012685e-012  1.650000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.657142857143e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.692307692308e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.733333333333e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.781818181818e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.840000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.781818181818e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.733333333333e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.692307692308e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.657142857143e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130957362941e-011  1.626666666667e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.782770396430e-012  1.700000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.714285714286e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.753846153846e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.800000000000e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.854545454545e+001  1.000000000000e+001 
 1.800000000005e+000 -5.700000000000e+000  1.920000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.854545454545e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.800000000000e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.753846153846e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.714285714286e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130438539617e-011  1.680000000000e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.780132791806e-012  1.750000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.771428571429e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.815384615385e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.866666666667e+001  1.000000000000e+001 
 3.860313206756e-002 -5.421022142884e+000  1.927272727273e+001  1.000000000000e+001 
 1.800000000023e+000 -5.700000000000e+000  2.000000000000e+001  1.000000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  1.927272727273e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.866666666667e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.815384615385e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.771428571429e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130934171703e-011  1.733333333333e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.782577127026e-012  1.800000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.828571428571e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.876923076923e+001  1.000000000000e+001 
-1.550375938063e+000 -4.611396867940e+000  1.933333333333e+001  1.000000000000e+001 
 3.860313208040e-002 -5.421022142888e+000  2.000000000000e+001  1.000000000000e+001 
 1.800000000014e+000 -4.560000000000e+000  2.080000000000e+001  1.100000000000e+001 
 3.561396867941e+000 -5.421022142881e+000  2.000000000000e+001  1.000000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  1.933333333333e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.876923076923e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.828571428571e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130419212676e-011  1.786666666667e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.782509478831e-012  1.850000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.885714285714e+001  1.000000000000e+001 
-2.811396867934e+000 -3.350375938072e+000  1.938461538462e+001  1.000000000000e+001 
-1.550375938055e+000 -4.611396867946e+000  2.000000000000e+001  1.100000000000e+001 
 5.496354842571e-002 -4.212890668256e+000  2.080000000000e+001  1.100000000000e+001 
 1.800000000008e+000 -3.420000000000e+000  2.160000000000e+001  1.100000000000e+001 
 3.545036451588e+000 -4.212890668250e+000  2.080000000000e+001  1.100000000000e+001 
 5.150375938070e+000 -4.611396867935e+000  2.000000000000e+001  1.000000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  1.938461538462e+001  1.000000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.885714285714e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130412447857e-011  1.840000000000e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.782461157452e-012  1.900000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  1.942857142857e+001  1.000000000000e+001 
-2.811396867931e+000 -3.350375938076e+000  2.000000000000e+001  1.100000000000e+001 
-1.424406922205e+000 -3.224406922216e+000  2.080000000000e+001  1.100000000000e+001 
 9.000000000521e-002 -2.961806880946e+000  2.160000000000e+001  1.100000000000e+001 
 1.800000000004e+000 -2.280000000000e+000  2.240000000000e+001  1.100000000000e+001 
 3.510000000002e+000 -2.961806880942e+000  2.160000000000e+001  1.100000000000e+001 
 5.024406922213e+000 -3.224406922209e+000  2.080000000000e+001  1.100000000000e+001 
 6.411396867939e+000 -3.350375938065e+000  2.000000000000e+001  1.100000000000e+001 
 7.221022142883e+000 -1.761396867935e+000  1.942857142857e+001  1.000000000000e+001 
 7.500000000000e+000 -1.130407615719e-011  1.893333333333e+001  0.000000000000e+000 
 
-3.900000000000e+000 -6.779900855633e-012  1.950000000000e+001  0.000000000000e+000 
-3.621022142880e+000 -1.761396867943e+000  2.000000000000e+001  1.000000000000e+001 
